,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AvgMonthSpend,City_n,Education_n,Occupation_n,Gender_n,MaritalStatus_n,BikeBuyer
3408,1,3,0,1,108790,52.74,94,4,3,0,1,1
3409,1,2,1,2,55220,49.37,115,2,1,1,0,1
3410,1,0,0,2,61394,49.04,173,0,1,1,0,0
3411,1,1,1,2,85713,56.43,65,1,0,0,0,0
3412,0,2,0,0,79836,51.82,107,1,0,0,1,0
3413,1,2,1,2,136436,53.45,143,0,4,0,0,1
3414,0,2,0,0,58865,49.03,96,1,1,0,1,0
3415,0,2,0,0,51516,49.2,99,1,1,0,1,0
3416,1,0,1,2,53751,47.77,30,2,1,1,0,1
3417,0,0,0,0,32683,45.74,141,1,2,1,1,0
3418,1,1,1,1,112675,51.67,58,0,3,0,1,1
3419,1,1,0,1,131561,56.75,107,4,4,0,0,0
3420,1,0,1,2,103012,51.34,93,1,3,1,0,1
3421,0,1,2,2,33983,49.38,5,0,2,1,0,1
3422,0,0,0,0,56603,51.83,107,0,1,1,1,1
3423,0,0,1,2,28876,47.27,56,3,2,0,0,0
3424,1,2,1,2,53259,53.15,65,0,1,0,0,1
3425,0,1,0,0,26003,46.88,193,2,2,0,1,0
3426,1,1,1,2,55095,48.74,136,0,1,0,0,1
3427,0,1,0,0,54335,48.68,167,3,1,1,1,0
3428,0,0,0,0,61858,49.46,11,1,1,0,0,0
3429,0,0,0,0,54471,50.84,222,2,1,0,1,1
3430,1,1,1,2,27965,46.07,15,2,2,1,0,0
3431,1,2,1,2,130101,56.27,7,0,4,1,0,1
3432,1,2,1,2,54532,48.52,154,2,1,0,0,1
3433,1,2,0,2,137722,51.88,13,0,4,1,0,0
3434,1,2,1,2,86938,50.48,167,1,0,1,0,1
3435,0,0,1,1,55489,51.53,123,2,1,0,0,1
3436,1,1,1,2,85600,50.88,82,0,0,0,0,1
3437,0,2,1,1,58991,50.46,25,2,1,1,0,1
3438,1,2,0,2,132104,52.72,4,0,4,1,0,0
3439,1,3,1,2,82286,57.57,14,1,0,0,0,1
3440,1,2,0,2,81644,51.31,55,0,0,0,0,1
3441,1,1,1,1,61918,48.91,201,1,1,1,0,1
3442,1,3,0,0,102426,51.08,138,0,3,1,0,1
3443,1,1,0,2,87831,50.45,19,1,0,0,0,0
3444,1,1,1,2,77415,51.11,92,0,0,1,0,1
3445,1,2,0,0,104332,62.28,21,0,3,0,1,0
3446,0,0,0,0,61742,49.18,120,1,1,0,0,1
3447,1,2,0,0,80235,58.18,75,1,0,0,1,1
3448,1,2,0,0,106925,57.08,161,0,3,0,0,1
3449,1,2,0,2,127291,51.9,47,4,4,1,0,0
3450,1,1,0,0,33683,48.56,81,3,2,1,1,0
3451,1,0,0,0,137476,53.31,11,4,4,1,1,1
3452,1,2,0,0,128112,52.66,192,0,4,1,0,0
3453,1,1,0,0,51922,48.63,208,2,1,1,1,0
3454,1,1,2,2,79215,50.24,107,1,0,1,0,1
3455,0,2,0,0,86546,50.43,197,1,0,0,0,0
3456,1,1,1,2,56643,48.38,13,4,1,1,0,1
3457,1,0,2,2,30679,45.63,107,0,2,1,0,1
3458,1,1,0,0,53393,52.0,65,1,1,1,1,0
3459,0,0,0,0,35022,51.36,67,4,2,1,1,0
3460,1,2,1,2,61543,59.6,39,1,1,0,0,1
3461,1,2,1,2,85709,52.86,114,0,0,0,0,1
3462,1,3,1,2,110014,62.47,180,1,3,0,0,1
3463,0,0,0,0,35483,46.92,173,2,2,0,0,0
3464,0,1,0,0,52540,50.92,25,1,1,1,1,0
3465,0,3,0,0,79814,53.76,97,0,0,1,1,0
3466,1,2,0,0,128152,52.32,145,4,4,1,0,1
3467,1,2,1,1,51493,53.22,55,2,1,0,0,1
3468,1,1,1,2,26112,44.75,6,1,2,1,0,0
3469,0,1,1,1,34771,50.42,110,0,2,1,0,1
3470,0,0,0,0,110177,54.44,68,4,3,1,1,1
3471,1,2,1,2,51476,52.12,117,1,1,0,0,1
3472,0,1,1,2,28026,46.86,148,3,2,0,0,0
3473,1,2,0,1,52213,50.69,106,0,1,1,1,0
3474,1,1,0,0,79735,53.68,99,4,0,1,1,0
3475,1,2,1,2,108155,54.02,158,1,3,1,0,1
3476,0,1,0,0,51192,48.32,125,2,1,0,1,0
3477,0,1,0,0,31224,45.91,127,0,2,0,0,0
3478,0,0,0,0,51315,49.05,110,2,1,0,1,1
3479,1,3,0,1,82191,51.6,140,1,0,0,0,0
3480,1,0,0,0,135452,56.36,186,4,4,1,1,1
3481,1,1,0,2,53304,48.86,173,2,1,1,0,0
3482,1,2,0,0,133984,55.13,67,0,4,0,1,0
3483,0,0,0,0,52902,49.82,29,2,1,1,1,0
3484,1,0,1,1,54768,53.27,61,0,1,0,0,1
3485,1,0,0,2,106786,50.75,169,0,3,1,0,0
3486,1,3,0,0,102974,51.81,94,0,3,0,0,1
3487,1,3,1,1,81033,52.88,56,1,0,0,0,1
3488,0,1,0,0,52166,49.29,42,0,1,0,1,1
3489,1,2,0,0,106332,57.75,82,4,3,0,0,0
3490,1,1,0,1,31833,45.96,22,1,2,1,0,1
3491,1,1,1,2,55421,56.66,190,2,1,0,0,1
3492,0,1,0,1,53657,48.04,65,4,1,0,0,0
3493,0,0,0,0,108185,50.99,129,1,3,1,0,0
3494,1,1,0,0,111348,54.37,126,1,3,1,1,0
3495,0,2,0,0,55375,49.06,173,1,1,0,0,0
3496,0,1,0,0,103480,51.58,22,0,3,0,1,0
3497,1,3,0,2,107348,50.88,69,0,3,0,0,1
3498,1,1,0,2,131433,52.25,154,4,4,1,0,0
3499,0,2,0,0,87293,54.51,60,0,0,1,1,0
3500,0,1,0,0,83608,50.82,115,1,0,0,1,1
3501,1,1,1,1,83008,54.62,17,1,0,0,0,1
3502,1,2,0,2,103098,51.05,87,0,3,0,0,0
3503,1,2,1,1,111919,54.81,52,0,3,0,1,1
3504,0,0,0,1,30323,46.01,165,3,2,1,0,0
3505,0,1,0,0,27953,49.4,175,3,2,1,1,0
3506,1,3,2,2,77059,51.2,169,2,0,0,0,1
3507,1,1,0,2,84025,50.41,119,0,0,0,0,0
3508,1,1,0,1,87115,50.2,80,0,0,0,0,0
3509,0,0,0,0,55991,48.42,197,0,1,0,1,1
3510,1,2,0,2,103377,52.02,1,1,3,0,0,0
3511,1,1,0,0,56746,56.7,119,1,1,0,1,0
3512,1,0,1,2,60621,51.45,109,2,1,0,0,1
3513,0,1,0,0,83154,53.36,55,1,0,0,1,0
3514,1,2,0,0,108565,52.52,155,0,3,0,0,0
3515,1,2,0,0,108579,51.54,1,4,3,0,0,1
3516,1,2,0,1,82263,49.99,44,0,0,0,0,1
3517,0,1,0,0,28509,54.29,65,4,2,0,1,0
3518,1,0,1,2,56214,52.75,70,0,1,1,0,1
3519,0,1,0,0,32176,49.53,173,3,2,0,1,0
3520,1,0,0,0,135640,52.82,136,0,4,1,1,0
3521,0,1,0,0,58368,49.47,7,4,1,1,1,0
3522,0,1,1,1,35299,52.82,42,0,2,0,0,1
3523,0,2,0,0,78953,50.08,99,2,0,1,1,1
3524,1,2,0,0,104280,51.4,159,0,3,0,1,1
3525,1,1,0,0,87624,60.25,18,2,0,0,1,1
3526,1,1,0,2,107898,51.45,1,0,3,1,0,0
3527,0,1,0,0,32735,54.02,46,2,2,0,1,1
3528,1,1,0,0,53837,52.29,41,0,1,1,1,0
3529,1,1,0,2,78200,49.75,169,2,0,1,0,0
3530,1,1,0,0,102585,59.77,203,0,3,0,1,1
3531,1,2,0,0,77256,53.3,175,4,0,0,1,1
3532,1,3,1,2,79353,53.56,196,4,0,1,0,1
3533,0,1,0,0,77317,49.47,108,1,0,0,1,0
3534,0,0,0,0,29796,45.91,21,1,2,1,1,0
3535,1,2,0,1,132479,52.99,99,4,4,1,1,0
3536,1,2,1,2,82330,50.46,103,0,0,0,0,1
3537,1,2,0,2,79442,50.55,202,4,0,0,0,0
3538,0,0,0,0,33736,52.05,202,3,2,0,1,0
3539,1,0,1,1,54358,53.05,67,3,1,1,1,1
3540,1,2,1,2,85825,53.81,113,0,0,1,0,1
3541,1,2,0,0,58166,49.85,190,2,1,1,1,0
3542,1,2,0,2,112449,51.39,221,0,3,1,0,0
3543,1,1,2,2,57227,48.8,8,1,1,1,0,1
3544,1,2,1,2,61693,49.92,156,0,1,1,0,1
3545,0,1,0,0,34619,50.25,138,0,2,1,1,0
3546,0,1,0,1,34147,46.83,103,4,2,1,0,1
3547,1,1,1,2,58622,50.17,156,1,1,0,0,1
3548,0,1,0,0,61325,48.4,106,1,1,1,0,0
3549,0,1,0,0,111218,50.77,106,1,3,1,0,0
3550,0,0,0,0,25911,57.56,155,1,2,0,1,0
3551,1,2,0,0,134871,61.34,100,4,4,0,0,1
3552,1,0,1,2,136551,55.89,161,4,4,0,0,1
3553,0,0,0,0,33842,46.29,18,2,2,0,0,0
3554,1,2,0,2,52337,48.47,187,3,1,1,0,0
3555,1,3,0,0,83611,53.61,70,1,0,0,1,1
3556,0,3,0,0,82045,50.47,168,0,0,1,1,0
3557,0,1,0,0,56375,52.87,27,2,1,1,1,0
3558,0,0,0,0,79094,53.72,55,4,0,0,1,0
3559,0,1,1,1,29831,45.77,85,3,2,0,0,0
3560,1,1,1,1,30092,46.35,118,4,2,0,0,0
3561,1,2,0,0,109025,52.04,129,0,3,1,0,0
3562,0,0,1,1,34301,56.73,73,2,2,0,0,1
3563,0,1,0,0,52057,48.42,84,0,1,1,1,0
3564,1,1,1,2,53789,48.96,135,1,1,0,0,1
3565,1,3,1,2,82457,50.83,195,0,0,1,0,1
3566,1,1,2,2,59121,51.9,8,1,1,0,0,1
3567,1,1,0,0,52828,48.0,40,0,1,1,1,0
3568,1,0,1,1,106631,53.85,161,4,3,1,0,1
3569,1,1,0,2,108987,51.54,65,0,3,0,0,1
3570,1,0,1,2,25981,50.26,141,2,2,0,0,0
3571,0,0,0,0,52355,48.08,173,1,1,1,1,0
3572,1,1,1,2,54003,49.85,57,1,1,0,0,1
3573,0,0,0,0,28270,45.05,195,3,2,1,1,0
3574,0,1,0,0,107065,52.26,71,1,3,0,1,1
3575,0,1,0,0,86672,49.75,59,0,0,0,0,0
3576,1,1,1,2,132888,52.06,106,0,4,1,0,1
3577,1,0,1,1,29134,45.31,221,3,2,1,1,0
3578,0,1,1,1,35767,49.85,211,0,2,0,0,1
3579,0,2,0,0,130355,53.26,98,0,4,0,1,1
3580,0,2,0,0,56110,51.92,6,1,1,1,1,1
3581,0,0,0,0,29380,47.91,69,0,2,1,1,0
3582,1,1,1,1,29373,51.23,177,4,2,0,0,0
3583,1,0,1,2,53001,47.96,6,0,1,0,0,1
3584,0,1,0,0,51777,49.66,66,3,1,1,1,0
3585,1,1,0,0,80714,54.05,162,4,0,1,1,0
3586,1,2,1,1,77337,62.57,107,1,0,0,0,1
3587,1,1,0,1,53959,52.15,144,2,1,1,1,0
3588,0,2,0,0,59930,50.83,176,3,1,1,1,1
3589,1,2,1,2,51937,48.56,171,2,1,1,0,1
3590,0,1,0,0,59294,52.59,72,0,1,0,1,0
3591,1,1,1,2,58657,50.65,189,4,1,1,0,1
3592,0,0,0,0,27250,49.03,205,1,2,0,1,0
3593,1,1,0,1,80299,50.51,176,0,0,1,0,0
3594,0,2,0,0,55465,49.76,131,0,1,1,1,0
3595,0,2,0,0,51001,47.5,14,1,1,1,1,0
3596,1,1,0,2,57756,52.28,14,4,1,0,0,0
3597,0,0,0,2,52727,48.64,1,1,1,1,0,0
3598,1,1,0,0,61364,56.62,39,1,1,0,1,1
3599,0,0,0,1,53931,48.85,112,4,1,1,0,1
3600,0,0,0,0,55876,49.65,110,0,1,0,1,0
3601,0,2,0,0,80527,59.03,117,0,0,0,1,1
3602,1,1,1,2,110377,51.44,146,0,3,0,0,1
3603,1,1,1,2,60008,49.53,9,4,1,0,0,1
3604,1,1,1,2,84990,52.82,71,0,0,1,0,1
3605,1,1,1,1,32785,58.42,117,1,2,0,0,0
3606,1,2,2,2,80126,54.09,111,2,0,0,0,1
3607,1,2,0,1,137737,52.54,73,4,4,1,1,0
3608,0,0,0,0,32181,49.95,164,2,2,0,1,1
3609,1,1,1,2,82516,53.74,67,1,0,1,0,0
3610,0,0,0,0,58865,47.85,133,2,1,1,1,0
3611,1,1,0,2,52180,48.08,80,1,1,1,0,1
3612,1,2,0,0,78428,52.01,69,2,0,1,1,0
3613,0,1,0,2,57464,48.55,26,4,1,0,0,0
3614,1,2,0,0,134699,52.44,227,4,4,0,0,1
3615,0,2,0,0,83529,51.39,176,2,0,1,1,1
3616,1,1,0,1,80504,51.05,139,0,0,0,1,0
3617,1,0,1,2,109502,54.76,145,0,3,1,0,1
3618,0,0,0,0,53430,49.21,38,1,1,1,1,1
3619,0,1,0,0,35886,46.08,209,1,2,0,1,0
3620,0,0,0,0,56962,50.02,53,3,1,1,1,1
3621,0,0,0,0,55539,52.3,48,1,1,1,1,0
3622,1,3,1,2,104496,52.14,178,0,3,1,0,1
3623,0,1,1,1,61215,52.21,79,4,1,1,0,1
3624,1,1,0,1,132175,52.34,70,4,4,1,0,1
3625,0,1,0,0,62021,52.72,93,0,1,1,1,0
3626,1,0,0,0,109981,50.5,80,4,3,0,0,1
3627,1,1,0,0,52118,48.79,122,2,1,1,1,0
3628,1,1,0,0,52318,50.22,15,2,1,1,1,0
3629,1,2,0,0,128445,51.11,10,4,4,1,0,1
3630,0,0,0,0,31287,50.21,166,1,2,1,1,1
3631,1,1,0,1,109121,51.28,31,0,3,1,0,0
3632,0,1,0,0,35475,49.29,36,1,2,1,1,0
3633,1,1,2,3,82194,54.44,185,0,0,1,0,0
3634,1,2,1,2,58846,62.32,105,0,1,0,0,1
3635,1,1,0,1,105896,55.69,52,0,3,0,0,1
3636,0,1,1,2,30068,47.61,139,4,2,0,0,1
3637,0,2,0,0,83160,54.16,26,2,0,1,1,1
3638,0,0,0,0,60670,51.23,14,2,1,0,1,1
3639,0,0,0,0,33289,53.36,108,3,2,0,1,0
3640,1,2,1,1,77990,51.82,101,4,0,1,0,1
3641,1,3,0,3,81976,49.67,11,4,0,0,0,1
3642,0,1,0,1,36083,47.29,54,0,2,0,0,1
3643,0,0,0,0,84931,49.55,44,1,0,1,1,1
3644,1,1,1,1,110813,52.38,99,4,3,1,0,1
3645,0,1,0,0,31763,49.37,183,1,2,1,1,0
3646,1,1,0,0,62201,60.4,39,2,1,0,1,0
3647,0,0,0,0,76679,51.07,31,4,0,1,1,1
3648,1,2,1,2,83855,60.66,4,0,0,0,0,1
3649,1,3,0,0,109113,50.83,198,0,3,1,0,1
3650,0,2,0,0,58898,53.24,127,1,1,1,1,0
3651,0,1,0,0,30892,50.17,78,2,2,1,1,0
3652,0,2,0,0,79044,55.67,115,1,0,0,1,0
3653,1,1,1,2,77843,53.56,11,4,0,0,0,1
3654,1,0,1,2,84801,52.38,34,1,0,0,0,1
3655,0,2,0,2,57494,49.29,124,0,1,0,0,1
3656,1,0,2,2,26506,49.58,182,1,2,1,0,0
3657,1,1,0,0,57553,51.4,82,2,1,1,1,0
3658,0,0,0,0,32532,49.06,18,2,2,1,1,1
3659,1,1,0,0,106704,54.98,92,4,3,1,1,0
3660,0,1,0,0,55736,51.05,74,2,1,0,1,1
3661,1,1,0,0,110688,56.55,158,0,3,0,1,0
3662,0,2,0,0,54134,53.1,87,0,1,1,1,1
3663,0,0,0,0,82666,53.5,143,2,0,0,1,1
3664,1,2,2,2,55550,55.67,30,2,1,0,0,1
3665,0,2,0,0,85764,51.66,73,4,0,0,1,0
3666,0,0,0,0,60376,52.52,111,1,1,1,1,0
3667,1,1,0,2,82063,49.78,110,1,0,0,0,0
3668,1,0,1,1,25959,45.26,47,1,2,1,0,0
3669,1,1,1,1,55880,48.42,12,0,1,0,0,1
3670,0,2,0,0,52572,52.05,80,4,1,0,1,1
3671,1,3,0,0,106436,53.14,3,0,3,0,1,1
3672,1,2,0,0,103057,57.55,192,0,3,0,0,1
3673,1,0,0,0,79657,53.52,71,1,0,1,1,1
3674,0,0,0,0,28533,47.73,177,1,2,1,1,0
3675,1,1,1,1,58662,49.14,66,1,1,1,0,1
3676,1,2,1,1,111789,55.94,140,0,3,1,1,1
3677,1,1,1,1,81315,55.45,47,1,0,0,0,1
3678,1,1,0,0,108101,53.63,65,0,3,0,1,1
3679,1,1,1,2,84957,52.89,174,2,0,1,0,1
3680,1,1,1,1,77994,53.32,210,1,0,1,0,1
3681,1,2,0,2,56885,47.81,176,0,1,1,0,0
3682,1,2,0,0,76981,49.79,186,1,0,1,1,1
3683,1,1,1,2,62177,54.33,151,2,1,0,0,1
3684,1,1,0,2,132403,57.55,164,0,4,0,0,0
3685,1,3,0,0,86646,50.75,39,1,0,0,1,1
3686,1,1,0,2,53184,48.27,58,1,1,0,0,1
3687,1,2,1,2,55589,51.76,60,2,1,0,0,1
3688,0,2,0,0,78595,54.18,36,1,0,1,1,1
3689,1,3,0,0,133149,62.98,123,0,4,0,1,0
3690,1,3,0,2,105006,51.3,100,0,3,1,0,0
3691,1,1,1,1,84028,53.97,115,1,0,1,0,1
3692,1,2,0,2,86795,59.82,143,0,0,0,0,0
3693,0,0,0,0,51979,51.27,117,0,1,1,1,1
3694,1,1,0,1,83742,58.69,64,1,0,0,0,0
3695,1,1,0,1,81105,56.55,127,0,0,0,0,0
3696,0,3,0,0,80068,51.58,34,0,0,0,1,0
3697,1,1,0,1,128731,52.23,24,4,4,0,0,1
3698,0,0,0,0,61542,51.89,52,1,1,1,1,0
3699,1,1,0,0,134372,56.99,73,4,4,0,1,1
3700,1,1,1,1,76316,51.88,56,0,0,1,0,0
3701,1,1,1,2,87810,50.5,68,2,0,0,0,1
3702,0,1,0,0,36526,51.18,39,3,2,1,1,0
3703,0,3,0,0,81421,54.01,170,1,0,0,1,1
3704,1,1,1,1,87090,51.96,33,2,0,1,0,1
3705,1,0,1,2,54557,51.13,92,2,1,1,0,1
3706,0,1,0,0,33422,52.83,65,0,2,0,1,1
3707,1,2,0,2,87617,49.73,210,1,0,0,0,1
3708,0,1,0,0,55086,52.55,63,3,1,0,1,1
3709,1,3,0,0,112036,51.75,108,1,3,1,0,1
3710,1,1,1,2,57316,49.67,176,1,1,1,0,1
3711,0,0,0,0,109415,54.54,39,0,3,0,1,0
3712,1,1,1,2,82034,61.54,50,1,0,0,0,1
3713,0,1,0,0,53814,48.11,25,1,1,0,1,1
3714,1,2,1,2,78501,52.49,174,4,0,1,0,1
3715,1,1,0,1,134755,52.81,10,4,4,0,0,0
3716,0,0,0,0,55419,48.75,0,1,1,0,1,1
3717,1,2,0,2,51577,47.78,60,2,1,1,0,1
3718,0,1,1,2,27189,49.46,161,0,2,0,0,0
3719,0,0,0,0,33493,47.11,4,3,2,0,1,0
3720,0,0,0,0,52428,55.21,60,1,1,0,1,1
3721,1,1,1,2,56266,52.5,82,1,1,1,0,1
3722,1,1,0,0,86162,53.4,106,2,0,1,1,0
3723,1,2,0,0,128800,51.51,126,0,4,1,0,1
3724,0,0,0,0,51052,47.53,210,0,1,1,0,0
3725,0,2,0,0,54543,51.82,93,1,1,0,1,1
3726,1,1,0,2,112221,51.06,131,0,3,0,0,0
3727,1,2,0,0,111265,53.86,161,0,3,1,1,0
3728,0,0,0,0,81705,50.21,112,4,0,1,0,1
3729,1,2,0,0,87494,54.39,20,2,0,1,1,1
3730,0,1,1,1,26085,51.4,103,0,2,0,0,0
3731,0,1,1,1,32668,45.91,25,2,2,0,0,1
3732,0,0,0,0,102781,53.01,22,0,3,0,1,1
3733,1,2,0,3,79030,49.73,151,1,0,1,0,0
3734,0,1,1,1,29755,48.97,62,4,2,1,0,0
3735,0,1,0,0,29294,48.43,15,4,2,0,1,0
3736,0,0,0,0,32816,46.57,78,2,2,0,1,1
3737,0,1,0,0,56159,54.0,157,3,1,0,1,0
3738,1,1,1,2,62084,53.32,11,1,1,1,0,1
3739,0,2,1,2,57873,49.52,31,0,1,1,0,1
3740,1,2,0,2,84053,54.09,196,1,0,0,0,1
3741,1,1,1,2,77970,52.41,94,1,0,1,0,1
3742,0,1,0,0,56960,50.25,177,2,1,1,1,0
3743,0,0,0,0,52721,51.11,25,1,1,1,1,1
3744,1,2,0,1,84412,50.3,145,0,0,1,0,1
3745,1,1,0,0,51685,59.42,145,2,1,0,1,1
3746,1,2,0,0,136951,61.33,141,4,4,0,0,1
3747,1,1,0,2,61472,49.59,55,1,1,1,0,0
3748,0,1,0,0,31005,46.52,9,2,2,0,1,0
3749,1,1,0,2,52626,48.86,161,4,1,1,0,0
3750,1,3,1,2,111635,51.96,68,0,3,1,0,1
3751,1,3,1,1,106067,51.04,48,0,3,1,0,1
3752,1,1,0,0,58387,49.23,110,2,1,1,1,0
3753,1,1,1,1,86187,52.08,86,1,0,0,0,1
3754,0,0,0,0,26799,47.79,54,1,2,1,1,0
3755,0,2,0,0,86452,50.51,116,1,0,0,0,1
3756,1,1,0,0,104477,52.81,62,0,3,0,1,0
3757,1,1,2,2,58769,50.57,154,2,1,1,0,1
3758,1,2,1,2,51670,52.29,201,0,1,1,0,1
3759,1,1,0,1,28599,45.46,195,1,2,0,0,0
3760,0,0,0,0,57890,49.6,68,2,1,1,1,0
3761,1,0,0,0,80208,60.7,161,1,0,0,1,1
3762,1,2,1,2,79994,53.6,19,1,0,0,0,1
3763,0,1,0,0,109538,55.59,101,0,3,0,1,0
3764,1,1,2,2,29719,45.61,73,2,2,1,0,0
3765,1,2,2,2,84311,51.62,126,0,0,1,0,1
3766,0,1,0,0,111630,52.61,72,4,3,1,1,0
3767,1,3,0,0,135024,62.14,10,0,4,0,1,1
3768,1,1,0,2,62014,54.76,80,4,1,0,0,0
3769,1,0,0,0,54348,51.32,135,3,1,1,1,1
3770,1,0,0,1,85000,55.35,39,1,0,0,0,1
3771,1,2,0,0,61868,53.57,146,3,1,1,1,1
3772,0,2,0,0,60831,49.15,57,1,1,0,1,1
3773,0,1,1,1,54888,52.64,192,2,1,0,0,1
3774,0,2,0,0,87494,52.26,30,4,0,1,1,0
3775,1,2,0,0,104261,58.81,100,1,3,0,1,1
3776,0,2,0,0,106692,54.24,217,1,3,1,1,1
3777,1,2,0,0,111740,51.93,95,0,3,1,1,1
3778,1,1,0,1,79275,50.07,138,0,0,1,0,0
3779,1,1,1,2,51637,53.1,165,0,1,0,0,1
3780,1,1,3,3,27301,47.5,32,2,2,1,0,0
3781,1,1,0,3,55211,48.69,139,0,1,0,0,0
3782,1,1,0,0,51801,51.6,103,3,1,1,1,0
3783,1,1,2,2,76309,53.83,188,1,0,1,0,0
3784,1,3,1,1,102970,52.99,69,0,3,1,1,1
3785,0,1,0,0,59567,49.75,145,1,1,1,1,0
3786,0,0,0,0,56165,52.59,70,1,1,1,1,1
3787,1,3,0,2,87299,52.38,48,1,0,0,0,0
3788,1,0,0,0,80193,52.31,221,1,0,1,1,0
3789,0,1,0,0,29436,53.16,76,2,2,0,1,0
3790,1,2,0,1,86915,50.06,179,1,0,1,0,1
3791,1,3,2,2,112161,53.53,51,0,3,1,0,1
3792,1,2,1,2,112091,55.43,78,1,3,1,0,1
3793,1,1,1,1,86663,50.75,82,4,0,1,0,1
3794,0,2,0,0,81627,51.22,146,2,0,1,1,0
3795,1,0,1,2,36209,50.61,174,4,2,0,0,1
3796,1,2,0,0,109472,51.64,13,0,3,1,0,1
3797,1,1,0,0,78846,50.27,37,2,0,1,1,0
3798,1,2,1,2,77829,51.92,191,1,0,0,0,1
3799,1,1,1,1,33493,50.51,74,2,2,0,1,1
3800,0,1,0,0,34072,50.1,61,2,2,0,1,1
3801,0,1,1,1,31050,47.82,92,0,2,1,0,1
3802,1,1,1,2,58606,49.11,203,2,1,0,0,1
3803,0,1,0,0,31807,47.08,168,3,2,0,1,0
3804,0,2,0,0,106975,53.2,0,0,3,1,1,1
3805,1,2,2,2,130682,51.79,139,4,4,1,0,1
3806,1,2,0,3,136773,52.59,161,4,4,0,0,0
3807,1,2,1,1,52167,57.31,32,4,1,0,0,1
3808,1,2,0,0,102510,51.71,176,0,3,0,0,1
3809,0,1,0,0,55320,50.4,174,1,1,0,1,0
3810,1,1,0,0,33013,48.19,26,2,2,1,1,0
3811,1,1,0,2,84325,52.2,52,0,0,0,0,0
3812,0,1,0,0,58038,51.8,10,1,1,0,1,0
3813,1,2,0,2,87753,50.71,137,0,0,0,0,0
3814,1,1,0,1,80853,50.37,106,0,0,1,0,0
3815,0,1,0,0,76386,49.8,129,0,0,1,1,0
3816,1,2,0,2,112184,51.71,84,1,3,0,0,0
3817,1,2,0,2,77067,49.99,181,1,0,1,0,1
3818,1,3,1,1,87407,56.21,39,0,0,0,0,1
3819,1,1,1,1,52918,55.61,51,1,1,0,0,0
3820,1,2,0,0,112624,55.97,94,4,3,0,0,1
3821,1,0,0,2,107366,51.19,47,1,3,1,0,1
3822,1,1,0,1,80453,57.68,39,0,0,0,0,0
3823,1,2,0,0,56073,55.07,93,3,1,0,1,1
3824,1,3,0,0,112440,63.65,60,0,3,0,1,1
3825,0,2,0,0,81255,50.21,141,0,0,1,1,1
3826,1,2,0,2,58015,48.78,44,0,1,1,0,1
3827,1,1,0,2,81350,50.32,202,4,0,1,0,0
3828,0,1,0,0,57174,48.45,86,2,1,1,1,0
3829,1,1,1,1,87032,52.65,100,4,0,1,1,0
3830,1,2,1,2,53372,55.35,97,2,1,0,0,1
3831,1,0,0,2,106122,51.0,85,0,3,1,0,0
3832,0,0,0,2,35524,54.03,82,0,2,0,0,1
3833,1,2,0,1,53375,47.97,47,2,1,1,0,1
3834,1,0,1,1,78701,50.59,181,4,0,0,1,1
3835,0,2,0,0,78010,53.83,19,2,0,1,1,1
3836,0,1,0,0,54130,51.76,55,0,1,0,1,1
3837,1,2,1,2,80605,52.71,137,0,0,1,0,1
3838,1,3,0,0,110915,51.67,157,0,3,1,0,1
3839,1,2,0,1,61397,49.29,56,0,1,0,1,0
3840,1,0,1,2,30016,57.58,81,3,2,0,0,0
3841,1,2,1,2,61559,53.33,30,1,1,1,0,1
3842,1,2,0,0,129164,55.13,62,4,4,0,1,1
3843,0,3,0,0,84255,50.36,75,0,0,0,0,1
3844,0,0,1,2,35434,50.23,196,2,2,1,0,1
3845,1,2,1,1,86837,50.8,31,2,0,1,0,1
3846,1,1,0,1,33179,46.85,54,0,2,0,0,1
3847,0,2,0,0,61911,53.45,82,4,1,1,1,0
3848,0,1,0,0,86966,53.38,18,4,0,0,1,0
3849,1,2,0,3,87010,50.64,82,0,0,1,0,0
3850,0,2,0,0,81650,55.26,58,1,0,0,1,0
3851,1,2,0,0,103566,55.23,210,1,3,1,1,1
3852,0,1,0,0,82789,50.97,132,0,0,0,1,0
3853,0,1,0,0,60008,49.3,82,3,1,0,0,0
3854,1,2,0,2,134531,56.58,87,0,4,0,0,0
3855,1,1,1,2,29507,45.78,174,0,2,1,0,0
3856,1,1,1,1,27303,49.74,139,0,2,1,1,0
3857,1,3,1,1,79622,49.74,135,1,0,1,0,1
3858,1,1,0,0,136030,53.12,87,4,4,1,1,0
3859,1,2,2,2,76841,51.34,181,1,0,1,0,1
3860,0,2,0,0,56525,48.67,115,1,1,1,0,1
3861,0,1,0,0,32152,49.6,73,0,2,0,1,1
3862,1,2,0,0,133884,52.44,92,4,4,0,1,1
3863,1,2,1,1,51111,49.97,180,0,1,1,1,1
3864,1,2,0,0,106778,51.22,195,0,3,1,1,1
3865,1,2,0,2,84624,50.86,112,2,0,1,0,1
3866,1,3,1,2,107500,55.79,130,1,3,1,0,1
3867,1,2,1,2,54297,57.83,210,0,1,0,0,1
3868,1,2,1,2,82086,54.84,60,0,0,1,0,1
3869,0,2,0,0,55348,48.57,80,1,1,0,1,1
3870,1,2,0,2,53330,50.55,71,4,1,0,0,0
